#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "syslog_messages"
#  ~ Number of events in the dataframe: 1166
#  ~ Number of unique labels ('label_event_type') in the dataframe: 11
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation@', 'Tty', 'System_message@', 'EUID']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2480812289451326  MinPts=2 (The EPS parameter was calculated in 0.013473 seconds)
#  ~ The DBSCAN clustering process was performed in 0.020579 seconds
#  ~ Results summary: (24 Clus. | 28 Outl. | Homg.: 100.00% | Comp.: 85.64% | V-measure: 92.26% | AR: 97.01% | AMI: 91.93%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 8 items. MV:["D040"]. Details:{'D04': 8}
#       Cluster [1] contains 94 items. MV:["D091"]. Details:{'D09': 94}
#       Cluster [2] contains 702 items. MV:["D022"]. Details:{'D02': 702}
#       Cluster [3] contains 80 items. MV:["D103"]. Details:{'D10': 80}
#       Cluster [4] contains 12 items. MV:["D064"]. Details:{'D06': 12}
#       Cluster [5] contains 13 items. MV:["D035"]. Details:{'D03': 13}
#       Cluster [6] contains 7 items. MV:["D076"]. Details:{'D07': 7}
#       Cluster [7] contains 8 items. MV:["D017"]. Details:{'D01': 8}
#       Cluster [8] contains 140 items. MV:["D078"]. Details:{'D07': 140}
#       Cluster [9] contains 2 items. MV:["D079"]. Details:{'D07': 2}
#       Cluster [10] contains 2 items. MV:["D0710"]. Details:{'D07': 2}
#       Cluster [11] contains 2 items. MV:["D0711"]. Details:{'D07': 2}
#       Cluster [12] contains 2 items. MV:["D0712"]. Details:{'D07': 2}
#       Cluster [13] contains 2 items. MV:["D0713"]. Details:{'D07': 2}
#       Cluster [14] contains 6 items. MV:["D0814"]. Details:{'D08': 6}
#       Cluster [15] contains 5 items. MV:["D0815"]. Details:{'D08': 5}
#       Cluster [16] contains 3 items. MV:["D0816"]. Details:{'D08': 3}
#       Cluster [17] contains 2 items. MV:["D0717"]. Details:{'D07': 2}
#       Cluster [18] contains 3 items. MV:["D0518"]. Details:{'D05': 3}
#       Cluster [19] contains 30 items. MV:["D0719"]. Details:{'D07': 30}
#       Cluster [20] contains 3 items. MV:["D0720"]. Details:{'D07': 3}
#       Cluster [21] contains 6 items. MV:["D0721"]. Details:{'D07': 6}
#       Cluster [22] contains 3 items. MV:["D1122"]. Details:{'D11': 3}
#       Cluster [23] contains 3 items. MV:["D0823"]. Details:{'D08': 3}
#
#  ~ Details of outliers: {'D04': 2, 'D06': 2, 'D07': 22, 'D11': 2}
#
#  ~ Confusion matrix:
#     +--------+----------------------------------------------------------------------------+
#     | Actual +                                 Predicted                                  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |        | D01  | D02  | D03  | D04  | D05  | D06  | D07  | D08  | D09  | D10  | D11  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |  D01   |  8   |      |      |      |      |      |      |      |      |      |      |
#     |  D02   |      | 702  |      |      |      |      |      |      |      |      |      |
#     |  D03   |      |      |  13  |      |      |      |      |      |      |      |      |
#     |  D04   |      |      |      |  8   |      |      |      |      |      |      |      |
#     |  D05   |      |      |      |      |  3   |      |      |      |      |      |      |
#     |  D06   |      |      |      |      |      |  12  |      |      |      |      |      |
#     |  D07   |      |      |      |      |      |      | 198  |      |      |      |      |
#     |  D08   |      |      |      |      |      |      |      |  17  |      |      |      |
#     |  D09   |      |      |      |      |      |      |      |      |  94  |      |      |
#     |  D10   |      |      |      |      |      |      |      |      |      |  80  |      |
#     |  D11   |      |      |      |      |      |      |      |      |      |      |  3   |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,System_message@,Remotehost@,User,Tty,Logging_Daemon,Operation@,UID,EUID,PID~,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1109355375,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20628,"D02","S74","D_2"
1109355378,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20633,"D02","S74","D_2"
1109355378,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20636,"D02","S74","D_2"
1109355379,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20632,"D02","S74","D_2"
1109355381,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20639,"D02","S74","D_2"
1109355383,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20638,"D02","S74","D_2"
1109355386,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20642,"D02","S74","D_2"
1109355388,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20644,"D02","S74","D_2"
1109355391,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20646,"D02","S74","D_2"
1109361672,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20793,"D02","S74","D_2"
1109361674,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20795,"D02","S74","D_2"
1109361676,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20798,"D02","S74","D_2"
1109361676,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20806,"D02","S74","D_2"
1109361678,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20797,"D02","S74","D_2"
1109361678,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20805,"D02","S74","D_2"
1109361678,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20807,"D02","S74","D_2"
1109361679,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20794,"D02","S74","D_2"
1109361682,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20808,"D02","S74","D_2"
1109361690,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20815,"D02","S74","D_2"
1109373498,"combo","-","200.27.232.100","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21117,"D02","S63","D_2"
1109373508,"combo","-","200.27.232.100","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21119,"D02","S63","D_2"
1109373518,"combo","-","200.27.232.100","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21121,"D02","S63","D_2"
1109373524,"combo","-","200.27.232.100","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21123,"D02","S63","D_2"
1109408182,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",22319,"D09","@","D_1"
1109408183,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",22319,"D09","@","D_1"
1109477436,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24023,"D02","S74","D_2"
1109477436,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24025,"D02","S74","D_2"
1109477437,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24027,"D02","S74","D_2"
1109477438,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24039,"D02","S74","D_2"
1109477439,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24032,"D02","S74","D_2"
1109477440,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24035,"D02","S74","D_2"
1109477442,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24026,"D02","S74","D_2"
1109477442,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24029,"D02","S74","D_2"
1109477442,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",24028,"D02","S74","D_2"
1109494218,"combo","-","-","-","-","cups","cupsd shutdown succeeded","-","-",0,"D03","@","D_5"
1109494221,"combo","modprobe: Can't locate module char-major-188","-","-","-","modprobe","-","-","-",0,"D07","@","D_6"
1109494221,"combo","last message repeated 15 times","-","-","-","-","-","-","-",0,"D01","@","D_7"
1109494221,"combo","-","-","-","-","cups","cupsd startup succeeded","-","-",0,"D03","@","D_5"
1109494224,"combo","-","-","-","-","syslogd 1.4.1","restart.","-","-",0,"D04","@","D_0"
1109494528,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",24903,"D09","@","D_1"
1109494529,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",24903,"D09","@","D_1"
1109581099,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",8945,"D09","@","D_1"
1109581099,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",8945,"D09","@","D_1"
1109667468,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",11473,"D09","@","D_1"
1109667468,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",11473,"D09","@","D_1"
1109675769,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",11737,"D10","@","D_3"
1109675769,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",11745,"D10","@","D_3"
1109675769,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",11737,"D10","@","D_3"
1109675769,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",11745,"D10","@","D_3"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12304,"D02","S421","D_2"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12296,"D02","S421","D_2"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12298,"D02","S421","D_2"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12300,"D02","S421","D_2"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12293,"D02","S421","D_2"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12294,"D02","S421","D_2"
1109698913,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12303,"D02","S421","D_2"
1109698914,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12307,"D02","S421","D_2"
1109698915,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12309,"D02","S421","D_2"
1109698916,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12311,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12313,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12316,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12315,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12317,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12319,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12318,"D02","S421","D_2"
1109698925,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12314,"D02","S421","D_2"
1109698926,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12327,"D02","S421","D_2"
1109698927,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12329,"D02","S421","D_2"
1109698928,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12331,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12337,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12338,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12339,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12340,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12343,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12341,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12342,"D02","S421","D_2"
1109698937,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12351,"D02","S421","D_2"
1109698938,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12353,"D02","S421","D_2"
1109698940,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12355,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12358,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12357,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12359,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12360,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12361,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12362,"D02","S421","D_2"
1109698948,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12363,"D02","S421","D_2"
1109698949,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12371,"D02","S421","D_2"
1109698950,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12373,"D02","S421","D_2"
1109698951,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12375,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12377,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12378,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12379,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12380,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12381,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12382,"D02","S421","D_2"
1109698960,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12383,"D02","S421","D_2"
1109698961,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12391,"D02","S421","D_2"
1109698962,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12393,"D02","S421","D_2"
1109698963,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12395,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12397,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12398,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12399,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12400,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12401,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12403,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12402,"D02","S421","D_2"
1109698972,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12411,"D02","S421","D_2"
1109698974,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12413,"D02","S421","D_2"
1109698975,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12415,"D02","S421","D_2"
1109698983,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12419,"D02","S421","D_2"
1109698983,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12417,"D02","S421","D_2"
1109698983,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12418,"D02","S421","D_2"
1109698984,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12420,"D02","S421","D_2"
1109698984,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12421,"D02","S421","D_2"
1109698984,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12422,"D02","S421","D_2"
1109698984,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12423,"D02","S421","D_2"
1109698984,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12431,"D02","S421","D_2"
1109698985,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12433,"D02","S421","D_2"
1109698987,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12435,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12437,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12438,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12439,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12440,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12441,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12442,"D02","S421","D_2"
1109698995,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12443,"D02","S421","D_2"
1109698996,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12451,"D02","S421","D_2"
1109698997,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12453,"D02","S421","D_2"
1109698998,"combo","-","wpc0824.amenworld.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12455,"D02","S421","D_2"
1109753758,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",14113,"D09","@","D_1"
1109753759,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",14113,"D09","@","D_1"
1109840087,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",16635,"D09","@","D_1"
1109840087,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",16635,"D09","@","D_1"
1109926493,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",19237,"D09","@","D_1"
1109926494,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",19237,"D09","@","D_1"
1110012892,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",21658,"D09","@","D_1"
1110012892,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",21658,"D09","@","D_1"
1110015959,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21767,"D02","S142","D_2"
1110015959,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21769,"D02","S142","D_2"
1110015959,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21770,"D02","S142","D_2"
1110015959,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21768,"D02","S142","D_2"
1110015960,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21775,"D02","S142","D_2"
1110015960,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21777,"D02","S142","D_2"
1110015966,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21780,"D02","S142","D_2"
1110015966,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21783,"D02","S142","D_2"
1110015967,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21779,"D02","S142","D_2"
1110015968,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21785,"D02","S142","D_2"
1110015974,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21787,"D02","S142","D_2"
1110015975,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21791,"D02","S142","D_2"
1110015976,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21789,"D02","S142","D_2"
1110015980,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21795,"D02","S142","D_2"
1110015981,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21793,"D02","S142","D_2"
1110015996,"combo","-","211.158.7.250","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",21797,"D02","S142","D_2"
1110081030,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23554,"D02","S57","D_2"
1110081031,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23564,"D02","S57","D_2"
1110081031,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23565,"D02","S57","D_2"
1110081031,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23553,"D02","S57","D_2"
1110081031,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23552,"D02","S57","D_2"
1110081032,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23555,"D02","S57","D_2"
1110081032,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23561,"D02","S57","D_2"
1110081033,"combo","-","argo.allabouttours.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",23569,"D02","S57","D_2"
1110099131,"combo","-","-","-","-","cups","cupsd shutdown succeeded","-","-",0,"D03","@","D_5"
1110099134,"combo","modprobe: Can't locate module char-major-188","-","-","-","modprobe","-","-","-",0,"D07","@","D_6"
1110099134,"combo","last message repeated 15 times","-","-","-","-","-","-","-",0,"D01","@","D_7"
1110099134,"combo","-","-","-","-","cups","cupsd startup succeeded","-","-",0,"D03","@","D_5"
1110099139,"combo","-","-","-","-","syslogd 1.4.1","restart.","-","-",0,"D04","@","D_0"
1110099440,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",24459,"D09","@","D_1"
1110099441,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",24459,"D09","@","D_1"
1110116480,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6390,"D02","S124","D_2"
1110116480,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6386,"D02","S124","D_2"
1110116480,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6388,"D02","S124","D_2"
1110116492,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6392,"D02","S124","D_2"
1110116492,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6393,"D02","S124","D_2"
1110116505,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6396,"D02","S124","D_2"
1110116505,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6397,"D02","S124","D_2"
1110116517,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6400,"D02","S124","D_2"
1110116517,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6401,"D02","S124","D_2"
1110116530,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6404,"D02","S124","D_2"
1110116530,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6409,"D02","S124","D_2"
1110116542,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6412,"D02","S124","D_2"
1110116542,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6413,"D02","S124","D_2"
1110116555,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6416,"D02","S124","D_2"
1110116555,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6417,"D02","S124","D_2"
1110116567,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6420,"D02","S124","D_2"
1110116567,"combo","-","210.125.27.175","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6421,"D02","S124","D_2"
1110124847,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6901,"D02","S74","D_2"
1110124849,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",6903,"D02","S74","D_2"
