Date~,Time~,Logging_device~,Logging_Daemon,PID~,Operation,User,Source$,Port~,label_event_type~,label_IPpair_ID~
"2005-03-01","17:42:56","combo","sshd",12413,"Failed password","root","62.193.226.4",59432,"EC","S421"
"2005-03-01","17:42:57","combo","sshd",12415,"Failed password","root","62.193.226.4",59536,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12419,"Failed password","root","62.193.226.4",60244,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12417,"Failed password","root","62.193.226.4",60243,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12418,"Failed password","root","62.193.226.4",60242,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12420,"Failed password","root","62.193.226.4",60246,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12421,"Failed password","root","62.193.226.4",60253,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12422,"Failed password","root","62.193.226.4",60255,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12423,"Failed password","root","62.193.226.4",60257,"EC","S421"
"2005-03-01","17:43:06","combo","sshd",12431,"Failed password","root","62.193.226.4",60302,"EC","S421"
"2005-03-01","17:43:08","combo","sshd",12433,"Failed password","root","62.193.226.4",60403,"EC","S421"
"2005-03-01","17:43:09","combo","sshd",12435,"Failed password","root","62.193.226.4",60490,"EC","S421"
"2005-03-01","17:43:17","combo","sshd",12437,"Failed password","root","62.193.226.4",32901,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12438,"Failed password","root","62.193.226.4",32903,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12439,"Failed password","root","62.193.226.4",32904,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12440,"Failed password","root","62.193.226.4",32907,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12441,"Failed password","root","62.193.226.4",32908,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12442,"Failed password","root","62.193.226.4",32910,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12443,"Failed password","root","62.193.226.4",32916,"EC","S421"
"2005-03-01","17:43:18","combo","sshd",12451,"Failed password","root","62.193.226.4",32959,"EC","S421"
"2005-03-01","17:43:19","combo","sshd",12453,"Failed password","root","62.193.226.4",33044,"EC","S421"
"2005-03-01","17:43:21","combo","sshd",12455,"Failed password","root","62.193.226.4",33131,"EC","S421"
"2005-03-05","09:46:02","combo","sshd",21767,"Failed password","root","211.158.7.250",1672,"EC","S142"
"2005-03-05","09:46:02","combo","sshd",21769,"Failed password","root","211.158.7.250",1676,"EC","S142"
"2005-03-05","09:46:02","combo","sshd",21770,"Failed password","root","211.158.7.250",1677,"EC","S142"
"2005-03-05","09:46:02","combo","sshd",21768,"Failed password","root","211.158.7.250",1675,"EC","S142"
"2005-03-05","09:46:02","combo","sshd",21775,"Failed password","root","211.158.7.250",1682,"EC","S142"
"2005-03-05","09:46:03","combo","sshd",21777,"Failed password","root","211.158.7.250",1693,"EC","S142"
"2005-03-05","09:46:08","combo","sshd",21780,"Failed password","root","211.158.7.250",1723,"EC","S142"
"2005-03-05","09:46:09","combo","sshd",21783,"Failed password","root","211.158.7.250",1728,"EC","S142"
"2005-03-05","09:46:09","combo","sshd",21779,"Failed password","root","211.158.7.250",1722,"EC","S142"
"2005-03-05","09:46:11","combo","sshd",21785,"Failed password","root","211.158.7.250",1734,"EC","S142"
"2005-03-05","09:46:16","combo","sshd",21787,"Failed password","root","211.158.7.250",1764,"EC","S142"
"2005-03-05","09:46:17","combo","sshd",21791,"Failed password","root","211.158.7.250",1778,"EC","S142"
"2005-03-05","09:46:19","combo","sshd",21789,"Failed password","root","211.158.7.250",1796,"EC","S142"
"2005-03-05","09:46:23","combo","sshd",21795,"Failed password","root","211.158.7.250",1842,"EC","S142"
"2005-03-05","09:46:24","combo","sshd",21793,"Failed password","root","211.158.7.250",1834,"EC","S142"
"2005-03-05","09:46:39","combo","sshd",21797,"Failed password","root","211.158.7.250",1971,"EC","S142"
"2005-03-05","19:05:44","combo","sshd",22645,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22646,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22647,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22648,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22649,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22650,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22651,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22652,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22653,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:44","combo","sshd",22654,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:47","combo","sshd",22655,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:05:47","combo","sshd",22656,"Did not receive identification string","-","212.174.124.64",0,"ED","S157"
"2005-03-05","19:16:44","combo","sshd",22670,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:45","combo","sshd",22672,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:46","combo","sshd",22674,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:46","combo","sshd",22675,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:47","combo","sshd",22678,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:48","combo","sshd",22680,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:48","combo","sshd",22681,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:49","combo","sshd",22684,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:50","combo","sshd",22686,"Illegal user","daniel","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:50","combo","sshd",22687,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:55","combo","sshd",22690,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:55","combo","sshd",22691,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:57","combo","sshd",22694,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:16:59","combo","sshd",22696,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:00","combo","sshd",22698,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:01","combo","sshd",22700,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:01","combo","sshd",22702,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:01","combo","sshd",22703,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:03","combo","sshd",22714,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:04","combo","sshd",22713,"Illegal user","daniel","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:05","combo","sshd",22718,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:06","combo","sshd",22717,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:07","combo","sshd",22721,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:09","combo","sshd",22723,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:11","combo","sshd",22725,"Illegal user","jordan","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:11","combo","sshd",22727,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:13","combo","sshd",22729,"Illegal user","michael","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:15","combo","sshd",22733,"Illegal user","nicole","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:17","combo","sshd",22735,"Illegal user","daniel","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:19","combo","sshd",22731,"Illegal user","daniel","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:20","combo","sshd",22737,"Illegal user","andrew","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:21","combo","sshd",22739,"Illegal user","andrew","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:22","combo","sshd",22741,"Illegal user","magic","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:23","combo","sshd",22743,"Illegal user","magic","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:24","combo","sshd",22745,"Illegal user","lion","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:26","combo","sshd",22749,"Illegal user","david","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:28","combo","sshd",22751,"Illegal user","jason","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:29","combo","sshd",22747,"Illegal user","lion","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:31","combo","sshd",22753,"Illegal user","carmen","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:31","combo","sshd",22755,"Illegal user","david","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:33","combo","sshd",22757,"Illegal user","justin","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:33","combo","sshd",22759,"Illegal user","jason","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:35","combo","sshd",22761,"Illegal user","charlie","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:35","combo","sshd",22763,"Illegal user","carmen","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:37","combo","sshd",22765,"Illegal user","steven","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:38","combo","sshd",22767,"Illegal user","justin","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:39","combo","sshd",22769,"Illegal user","brandon","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:40","combo","sshd",22771,"Illegal user","charlie","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:41","combo","sshd",22773,"Illegal user","brian","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:43","combo","sshd",22775,"Illegal user","steven","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:43","combo","sshd",22777,"Illegal user","stephen","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:45","combo","sshd",22781,"Illegal user","william","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:48","combo","sshd",22783,"Illegal user","angel","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:50","combo","sshd",22785,"Illegal user","emily","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:53","combo","sshd",22787,"Illegal user","eric","212.174.124.64",0,"EB","S157"
"2005-03-05","19:17:55","combo","sshd",22789,"Illegal user","joe","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:00","combo","sshd",22791,"Illegal user","tom","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:10","combo","sshd",22793,"Illegal user","billy","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:12","combo","sshd",22795,"Illegal user","buddy","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:14","combo","sshd",22797,"Illegal user","jeremy","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:22","combo","sshd",22799,"Illegal user","vampire","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:24","combo","sshd",22801,"Illegal user","betty","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:26","combo","sshd",22803,"Illegal user","max","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:28","combo","sshd",22805,"Illegal user","nicholas","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:33","combo","sshd",22807,"Illegal user","robin","212.174.124.64",0,"EB","S157"
"2005-03-05","19:18:35","combo","sshd",22809,"Illegal user","johnny","212.174.124.64",0,"EB","S157"
"2005-03-06","03:50:33","combo","sshd",23554,"Failed password","root","198.107.38.61",40968,"EC","S57"
"2005-03-06","03:50:33","combo","sshd",23564,"Failed password","root","198.107.38.61",40994,"EC","S57"
"2005-03-06","03:50:34","combo","sshd",23565,"Failed password","root","198.107.38.61",40997,"EC","S57"
"2005-03-06","03:50:34","combo","sshd",23553,"Failed password","root","198.107.38.61",40965,"EC","S57"
"2005-03-06","03:50:34","combo","sshd",23552,"Failed password","root","198.107.38.61",40964,"EC","S57"
"2005-03-06","03:50:34","combo","sshd",23555,"Failed password","root","198.107.38.61",40970,"EC","S57"
"2005-03-06","03:50:34","combo","sshd",23561,"Failed password","root","198.107.38.61",40990,"EC","S57"
"2005-03-06","03:50:35","combo","sshd",23569,"Failed password","root","198.107.38.61",41006,"EC","S57"
"2005-03-06","13:41:22","combo","sshd",6390,"Failed password","root","210.125.27.175",1030,"EC","S124"
"2005-03-06","13:41:22","combo","sshd",6386,"Failed password","root","210.125.27.175",4983,"EC","S124"
"2005-03-06","13:41:22","combo","sshd",6388,"Failed password","root","210.125.27.175",4999,"EC","S124"
"2005-03-06","13:41:35","combo","sshd",6392,"Failed password","root","210.125.27.175",1306,"EC","S124"
"2005-03-06","13:41:35","combo","sshd",6393,"Failed password","root","210.125.27.175",1305,"EC","S124"
"2005-03-06","13:41:47","combo","sshd",6396,"Failed password","root","210.125.27.175",1510,"EC","S124"
"2005-03-06","13:41:47","combo","sshd",6397,"Failed password","root","210.125.27.175",1512,"EC","S124"
"2005-03-06","13:42:00","combo","sshd",6400,"Failed password","root","210.125.27.175",1746,"EC","S124"
"2005-03-06","13:42:00","combo","sshd",6401,"Failed password","root","210.125.27.175",1748,"EC","S124"
"2005-03-06","13:42:12","combo","sshd",6404,"Failed password","root","210.125.27.175",1934,"EC","S124"
"2005-03-06","13:42:12","combo","sshd",6409,"Failed password","root","210.125.27.175",1936,"EC","S124"
"2005-03-06","13:42:25","combo","sshd",6412,"Failed password","root","210.125.27.175",2119,"EC","S124"
"2005-03-06","13:42:25","combo","sshd",6413,"Failed password","root","210.125.27.175",2121,"EC","S124"
"2005-03-06","13:42:37","combo","sshd",6416,"Failed password","root","210.125.27.175",2227,"EC","S124"
"2005-03-06","13:42:37","combo","sshd",6417,"Failed password","root","210.125.27.175",2228,"EC","S124"
"2005-03-06","13:42:49","combo","sshd",6420,"Failed password","root","210.125.27.175",2293,"EC","S124"
"2005-03-06","13:42:50","combo","sshd",6421,"Failed password","root","210.125.27.175",2295,"EC","S124"
"2005-03-06","14:54:27","combo","sshd",6531,"Accepted password","test","220.130.86.19",56538,"EA","S258"
"2005-03-06","14:54:27","combo","sshd",6532,"Accepted password","test","220.130.86.19",56540,"EA","S258"
"2005-03-06","16:00:49","combo","sshd",6901,"Failed password","root","202.110.184.100",49702,"EC","S74"
"2005-03-06","16:00:51","combo","sshd",6903,"Failed password","root","202.110.184.100",49714,"EC","S74"
"2005-03-06","16:00:53","combo","sshd",6904,"Failed password","root","202.110.184.100",49723,"EC","S74"
"2005-03-06","16:00:54","combo","sshd",6907,"Failed password","root","202.110.184.100",49758,"EC","S74"
"2005-03-06","16:00:55","combo","sshd",6911,"Failed password","root","202.110.184.100",49784,"EC","S74"
"2005-03-06","16:00:56","combo","sshd",6908,"Failed password","root","202.110.184.100",49766,"EC","S74"
"2005-03-06","16:00:56","combo","sshd",6913,"Failed password","root","202.110.184.100",49807,"EC","S74"
"2005-03-06","16:01:00","combo","sshd",6915,"Failed password","root","202.110.184.100",49846,"EC","S74"
"2005-03-06","16:01:02","combo","sshd",6918,"Failed password","root","202.110.184.100",49866,"EC","S74"
"2005-03-06","16:01:03","combo","sshd",6917,"Failed password","root","202.110.184.100",49822,"EC","S74"
"2005-03-06","16:01:05","combo","sshd",6921,"Failed password","root","202.110.184.100",49917,"EC","S74"
"2005-03-06","16:01:06","combo","sshd",6923,"Failed password","root","202.110.184.100",49946,"EC","S74"
"2005-03-06","16:11:48","combo","sshd",6938,"Accepted password","test","220.130.86.19",57790,"EA","S258"
"2005-03-06","16:11:48","combo","sshd",6939,"Accepted password","test","220.130.86.19",57794,"EA","S258"
"2005-03-09","13:04:12","combo","sshd",14599,"Accepted password","test","66.181.1.65",45539,"EA","S477"
"2005-03-09","17:35:33","combo","sshd",14966,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14967,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14968,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14969,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14970,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14971,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14972,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14973,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14974,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14975,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14976,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14977,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14978,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14979,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14980,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14981,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14982,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14983,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:35:33","combo","sshd",14984,"Did not receive identification string","-","83.103.78.202",0,"ED","S585"
"2005-03-09","17:45:11","combo","sshd",14996,"Accepted password","test","83.103.78.202",36499,"EA","S585"
"2005-03-09","17:45:11","combo","sshd",14998,"Accepted password","test","83.103.78.202",36519,"EA","S585"
"2005-03-09","17:45:11","combo","sshd",15000,"Accepted password","test","83.103.78.202",36538,"EA","S585"
"2005-03-09","17:45:11","combo","sshd",15001,"Accepted password","test","83.103.78.202",36545,"EA","S585"
"2005-03-09","17:45:12","combo","sshd",15003,"Accepted password","test","83.103.78.202",36554,"EA","S585"
"2005-03-09","17:45:12","combo","sshd",15005,"Accepted password","test","83.103.78.202",36564,"EA","S585"
"2005-03-09","17:45:12","combo","sshd",15007,"Accepted password","test","83.103.78.202",36568,"EA","S585"
"2005-03-09","17:45:12","combo","sshd",15009,"Accepted password","test","83.103.78.202",36573,"EA","S585"
"2005-03-09","17:45:12","combo","sshd",15011,"Accepted password","test","83.103.78.202",36576,"EA","S585"
"2005-03-09","17:45:12","combo","sshd",15010,"Accepted password","test","83.103.78.202",36575,"EA","S585"
"2005-03-09","21:32:53","combo","sshd",15423,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-03-09","21:33:01","combo","sshd",15403,"Failed password","root","202.110.184.100",34228,"EC","S74"
"2005-03-09","21:33:03","combo","sshd",15404,"Failed password","root","202.110.184.100",34229,"EC","S74"
"2005-03-09","22:31:12","combo","sshd",15501,"Accepted password","test","66.181.1.65",44224,"EA","S477"
"2005-03-10","04:41:26","combo","sshd",16008,"Accepted password","test","211.115.213.63",33553,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16014,"Accepted password","test","211.115.213.63",33579,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16015,"Accepted password","test","211.115.213.63",33582,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16016,"Accepted password","test","211.115.213.63",33583,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16018,"Accepted password","test","211.115.213.63",33586,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16012,"Accepted password","test","211.115.213.63",33575,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16011,"Accepted password","test","211.115.213.63",33570,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16020,"Accepted password","test","211.115.213.63",33588,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16025,"Accepted password","test","211.115.213.63",33593,"EA","S136"
"2005-03-10","04:41:26","combo","sshd",16007,"Accepted password","test","211.115.213.63",33552,"EA","S136"
"2005-03-11","00:22:38","combo","sshd",18377,"Failed password","root","80.86.103.61",1345,"EC","S569"
"2005-03-11","00:22:50","combo","sshd",18379,"Failed password","root","80.86.103.61",1632,"EC","S569"
"2005-03-11","00:23:02","combo","sshd",18381,"Failed password","root","80.86.103.61",1782,"EC","S569"
"2005-03-11","00:23:14","combo","sshd",18383,"Failed password","root","80.86.103.61",1902,"EC","S569"
"2005-03-11","00:23:26","combo","sshd",18385,"Failed password","root","80.86.103.61",2003,"EC","S569"
"2005-03-11","00:23:38","combo","sshd",18387,"Failed password","root","80.86.103.61",2095,"EC","S569"
"2005-03-11","00:23:50","combo","sshd",18389,"Failed password","root","80.86.103.61",2189,"EC","S569"
"2005-03-11","00:24:02","combo","sshd",18391,"Failed password","root","80.86.103.61",2300,"EC","S569"
"2005-03-11","02:14:17","combo","sshd",18544,"Failed password","root","80.86.103.61",4794,"EC","S569"
"2005-03-11","02:14:29","combo","sshd",18546,"Failed password","root","80.86.103.61",4992,"EC","S569"
"2005-03-11","02:14:41","combo","sshd",18548,"Failed password","root","80.86.103.61",1179,"EC","S569"
"2005-03-11","02:14:53","combo","sshd",18550,"Failed password","root","80.86.103.61",1313,"EC","S569"
"2005-03-11","02:15:05","combo","sshd",18552,"Failed password","root","80.86.103.61",1415,"EC","S569"
"2005-03-11","02:15:17","combo","sshd",18554,"Failed password","root","80.86.103.61",1513,"EC","S569"
"2005-03-11","02:15:29","combo","sshd",18556,"Failed password","root","80.86.103.61",1608,"EC","S569"
"2005-03-11","02:15:41","combo","sshd",18558,"Failed password","root","80.86.103.61",1718,"EC","S569"
"2005-03-11","09:14:14","combo","sshd",19641,"Failed password","root","66.79.166.130",52709,"EC","S486"
"2005-03-11","09:14:14","combo","sshd",19644,"Failed password","root","66.79.166.130",52712,"EC","S486"
"2005-03-11","09:14:14","combo","sshd",19645,"Failed password","root","66.79.166.130",52713,"EC","S486"
"2005-03-11","09:14:14","combo","sshd",19640,"Failed password","root","66.79.166.130",52704,"EC","S486"
"2005-03-11","09:14:16","combo","sshd",19648,"Failed password","root","66.79.166.130",52744,"EC","S486"
"2005-03-11","09:14:16","combo","sshd",19649,"Failed password","root","66.79.166.130",52747,"EC","S486"
"2005-03-11","09:14:16","combo","sshd",19651,"Failed password","root","66.79.166.130",52748,"EC","S486"
"2005-03-11","09:14:17","combo","sshd",19654,"Failed password","root","66.79.166.130",52752,"EC","S486"
"2005-03-11","09:14:17","combo","sshd",19656,"Failed password","root","66.79.166.130",52757,"EC","S486"
"2005-03-11","09:14:17","combo","sshd",19658,"Failed password","root","66.79.166.130",52760,"EC","S486"
"2005-03-11","09:14:26","combo","sshd",19660,"Failed password","root","66.79.166.130",53206,"EC","S486"
"2005-03-11","09:14:26","combo","sshd",19662,"Failed password","root","66.79.166.130",53208,"EC","S486"
"2005-03-11","09:14:26","combo","sshd",19661,"Failed password","root","66.79.166.130",53207,"EC","S486"
"2005-03-11","09:14:26","combo","sshd",19663,"Failed password","root","66.79.166.130",53209,"EC","S486"
"2005-03-11","09:14:28","combo","sshd",19668,"Failed password","root","66.79.166.130",53368,"EC","S486"
"2005-03-11","09:14:28","combo","sshd",19669,"Failed password","root","66.79.166.130",53371,"EC","S486"
"2005-03-11","09:14:28","combo","sshd",19671,"Failed password","root","66.79.166.130",53374,"EC","S486"
"2005-03-11","09:14:28","combo","sshd",19674,"Failed password","root","66.79.166.130",53380,"EC","S486"
"2005-03-11","09:14:29","combo","sshd",19676,"Failed password","root","66.79.166.130",53388,"EC","S486"
"2005-03-11","09:14:29","combo","sshd",19678,"Failed password","root","66.79.166.130",53391,"EC","S486"
"2005-03-11","09:14:37","combo","sshd",19680,"Failed password","root","66.79.166.130",53538,"EC","S486"
"2005-03-11","09:14:37","combo","sshd",19681,"Failed password","root","66.79.166.130",53541,"EC","S486"
"2005-03-11","09:14:37","combo","sshd",19683,"Failed password","root","66.79.166.130",53544,"EC","S486"
"2005-03-11","09:14:37","combo","sshd",19682,"Failed password","root","66.79.166.130",53542,"EC","S486"
"2005-03-11","09:14:39","combo","sshd",19688,"Failed password","root","66.79.166.130",53571,"EC","S486"
"2005-03-11","09:14:39","combo","sshd",19689,"Failed password","root","66.79.166.130",53573,"EC","S486"
"2005-03-11","09:14:39","combo","sshd",19691,"Failed password","root","66.79.166.130",53576,"EC","S486"
"2005-03-11","09:14:39","combo","sshd",19694,"Failed password","root","66.79.166.130",53583,"EC","S486"
"2005-03-11","09:14:40","combo","sshd",19696,"Failed password","root","66.79.166.130",53587,"EC","S486"
"2005-03-11","09:14:41","combo","sshd",19698,"Failed password","root","66.79.166.130",53598,"EC","S486"
"2005-03-11","09:14:48","combo","sshd",19700,"Failed password","root","66.79.166.130",53718,"EC","S486"
"2005-03-11","09:14:48","combo","sshd",19701,"Failed password","root","66.79.166.130",53720,"EC","S486"
"2005-03-11","09:14:48","combo","sshd",19702,"Failed password","root","66.79.166.130",53721,"EC","S486"
"2005-03-11","09:14:48","combo","sshd",19703,"Failed password","root","66.79.166.130",53722,"EC","S486"
"2005-03-11","09:14:50","combo","sshd",19708,"Failed password","root","66.79.166.130",53752,"EC","S486"
"2005-03-11","09:14:50","combo","sshd",19709,"Failed password","root","66.79.166.130",53754,"EC","S486"
"2005-03-11","09:14:51","combo","sshd",19711,"Failed password","root","66.79.166.130",53756,"EC","S486"
"2005-03-11","09:14:51","combo","sshd",19714,"Failed password","root","66.79.166.130",53763,"EC","S486"
"2005-03-11","09:14:51","combo","sshd",19716,"Failed password","root","66.79.166.130",53771,"EC","S486"
"2005-03-11","09:14:52","combo","sshd",19718,"Failed password","root","66.79.166.130",53780,"EC","S486"
"2005-03-11","09:15:00","combo","sshd",19720,"Failed password","root","66.79.166.130",53869,"EC","S486"
"2005-03-11","09:15:00","combo","sshd",19722,"Failed password","root","66.79.166.130",53871,"EC","S486"
"2005-03-11","09:15:00","combo","sshd",19723,"Failed password","root","66.79.166.130",53872,"EC","S486"
"2005-03-11","09:15:00","combo","sshd",19721,"Failed password","root","66.79.166.130",53870,"EC","S486"
"2005-03-11","09:15:02","combo","sshd",19728,"Failed password","root","66.79.166.130",53897,"EC","S486"
"2005-03-11","09:15:02","combo","sshd",19729,"Failed password","root","66.79.166.130",53899,"EC","S486"
"2005-03-11","09:15:02","combo","sshd",19731,"Failed password","root","66.79.166.130",53900,"EC","S486"
"2005-03-11","09:15:02","combo","sshd",19734,"Failed password","root","66.79.166.130",53903,"EC","S486"
"2005-03-11","09:15:03","combo","sshd",19736,"Failed password","root","66.79.166.130",53906,"EC","S486"
"2005-03-11","09:15:03","combo","sshd",19738,"Failed password","root","66.79.166.130",53909,"EC","S486"
"2005-03-11","09:15:11","combo","sshd",19743,"Failed password","root","66.79.166.130",53992,"EC","S486"
"2005-03-11","09:15:11","combo","sshd",19740,"Failed password","root","66.79.166.130",53989,"EC","S486"
