Date~,Time~,Type,ClientIP$,Reason_Phrase,Message@,label_event_type~,label_IPpair_ID~
"2005-02-06","00:19:01","error","24.18.186.248","File does not exist","/var/www/html/scripts","B01","S331"
"2005-02-06","00:19:01","error","24.18.186.248","File does not exist","/var/www/html/scripts","B01","S331"
"2005-02-06","02:11:22","error","172.168.100.47","File does not exist","/var/www/html/default.ida","B01","S39"
"2005-02-06","03:31:48","error","218.30.139.50","Directory index forbidden by rule","/var/www/html/","B02","S208"
"2005-02-06","05:38:11","error","64.192.109.56","Directory index forbidden by rule","/var/www/html/","B02","S443"
"2005-02-06","06:07:30","error","222.166.160.191","Directory index forbidden by rule","/var/www/html/","B02","S298"
"2005-02-06","06:46:43","error","65.96.54.37","File does not exist","/var/www/html/NULL.printer","B01","S462"
"2005-02-06","08:52:38","warn","-","-","child process 26395 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26396 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26397 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26398 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26399 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26400 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26401 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 26402 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 31468 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 31469 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 31470 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 715 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:38","warn","-","-","child process 5541 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:52:54","warn","-","-","child process 26400 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:54:02","warn","-","-","child process 26400 still did not exit, sending a SIGTERM","B12","S0"
"2005-02-06","08:58:31","error","-","-","child process 26400 still did not exit, sending a SIGKILL","B12","S0"
"2005-02-06","09:16:25","notice","-","-","SIGHUP received. Attempting to restart","B11","S0"
"2005-02-06","09:16:30","notice","-","-","Digest: generating secret for digest authentication ...","B11","S0"
"2005-02-06","09:16:30","notice","-","-","Digest: done","B11","S0"
"2005-02-06","09:16:31","notice","-","-","Apache/2.0.40 (Red Hat Linux) configured -- resuming normal operations","B11","S0"
"2005-02-06","11:21:40","error","12.1.223.132","Directory index forbidden by rule","/var/www/html/","B02","S1"
"2005-02-06","12:05:10","error","222.166.160.215","Directory index forbidden by rule","/var/www/html/","B02","S299"
"2005-02-06","12:22:54","error","61.10.7.235","Directory index forbidden by rule","/var/www/html/","B02","S374"
"2005-02-06","13:45:38","error","211.158.94.106","Directory index forbidden by rule","/var/www/html/","B02","S143"
"2005-02-06","14:37:14","error","61.10.7.93","Directory index forbidden by rule","/var/www/html/","B02","S383"
"2005-02-06","14:48:30","error","159.99.47.34","Directory index forbidden by rule","/var/www/html/","B02","S26"
"2005-02-06","19:35:29","error","65.106.89.67","Directory index forbidden by rule","/var/www/html/","B02","S450"
"2005-02-06","21:18:32","error","67.133.116.245","Directory index forbidden by rule","/var/www/html/","B02","S494"
"2005-02-06","22:26:23","error","218.56.135.158","Directory index forbidden by rule","/var/www/html/","B02","S210"
"2005-02-07","00:51:49","error","219.133.137.11","Directory index forbidden by rule","/var/www/html/","B02","S235"
"2005-02-07","03:37:31","error","61.10.7.14","Directory index forbidden by rule","/var/www/html/","B02","S365"
"2005-02-07","05:06:38","error","68.146.167.38","File does not exist","/var/www/html/NULL.printer","B01","S515"
"2005-02-07","05:20:15","error","69.234.56.155","File does not exist","/var/www/html/NULL.printer","B01","S545"
"2005-02-07","08:00:47","error","65.106.89.67","Directory index forbidden by rule","/var/www/html/","B02","S450"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:31","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","08:32:32","error","217.162.121.21","Directory index forbidden by rule","/var/www/html/","B02","S176"
"2005-02-07","09:17:32","error","222.166.160.48","Directory index forbidden by rule","/var/www/html/","B02","S307"
"2005-02-07","10:27:04","error","61.156.24.114","Directory index forbidden by rule","/var/www/html/","B02","S390"
"2005-02-07","11:51:47","error","195.12.85.67","File does not exist","/var/www/html/default.ida","B01","S53"
"2005-02-07","12:09:19","error","65.161.246.29","Directory index forbidden by rule","/var/www/html/","B02","S456"
"2005-02-07","12:48:04","error","65.96.54.37","File does not exist","/var/www/html/NULL.printer","B01","S462"
"2005-02-07","13:20:09","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","13:20:10","error","69.158.2.56","File does not exist","/var/www/html/MSADC","B01","S538"
"2005-02-07","13:20:10","error","69.158.2.56","File does not exist","/var/www/html/c","B01","S538"
"2005-02-07","13:20:10","error","69.158.2.56","File does not exist","/var/www/html/d","B01","S538"
"2005-02-07","13:20:14","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","13:20:14","error","69.158.2.56","File does not exist","/var/www/html/_vti_bin","B01","S538"
"2005-02-07","13:20:14","error","69.158.2.56","File does not exist","/var/www/html/_mem_bin","B01","S538"
"2005-02-07","13:20:15","error","69.158.2.56","File does not exist","/var/www/html/msadc","B01","S538"
"2005-02-07","13:20:15","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","13:20:16","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","13:20:19","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","13:20:20","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","13:20:20","error","69.158.2.56","File does not exist","/var/www/html/scripts","B01","S538"
"2005-02-07","18:36:45","error","62.251.110.161","File does not exist","/var/www/html/scripts","B01","S423"
"2005-02-07","21:09:45","error","222.95.34.31","script not found or unable to stat","/var/www/cgi-bin/proxytest.pl","B03","S321"
"2005-02-07","21:09:45","error","222.95.34.31","script not found or unable to stat","/var/www/cgi-bin/proxytest.pl","B03","S321"
"2005-02-07","22:10:57","error","222.95.39.192","File does not exist","/var/www/html/b.t, referer: Http://www.bbxiong.com","B01","S324"
"2005-02-08","00:39:35","error","222.95.39.192","File does not exist","/var/www/html/tmpad, referer: http://www.besteach.com/","B01","S324"
"2005-02-08","00:59:49","error","222.95.39.192","File does not exist","/var/www/html/tmpad, referer: http://www.tlask.com/","B01","S324"
"2005-02-08","01:06:42","error","222.95.39.192","File does not exist","/var/www/html/b.t, referer: Http://www.bbxiong.com","B01","S324"
"2005-02-08","02:14:54","error","222.95.39.192","File does not exist","/var/www/html/tmpad, referer: http://www.jebest.com/","B01","S324"
"2005-02-08","02:21:07","error","222.95.39.192","File does not exist","/var/www/html/b.t, referer: Http://www.bbxiong.com","B01","S324"
"2005-02-08","02:24:24","error","222.95.39.192","File does not exist","/var/www/html/tmpad, referer: http://www.cashtop.net","B01","S324"
"2005-02-08","02:41:54","error","222.95.39.192","File does not exist","/var/www/html/b.t, referer: http://www.jebest.com/","B01","S324"
"2005-02-08","02:56:31","error","222.95.39.192","File does not exist","/var/www/html/b.t, referer: http://www.jebest.com/","B01","S324"
"2005-02-08","03:03:11","error","218.75.144.177","Directory index forbidden by rule","/var/www/html/","B02","S222"
"2005-02-08","04:56:52","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.besteach.com/","B01","S323"
"2005-02-08","05:20:37","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.cashtop.net","B01","S323"
"2005-02-08","05:24:33","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: Http://www.bbxiong.com","B01","S323"
"2005-02-08","05:54:05","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.besteach.com/","B01","S323"
"2005-02-08","06:04:50","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: Http://www.bbxiong.com","B01","S323"
"2005-02-08","06:06:41","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.cashtop.net","B01","S323"
"2005-02-08","06:10:17","error","222.95.35.200","File does not exist","/var/www/html/b.t, referer: Http://www.bbxiong.com","B01","S323"
"2005-02-08","06:31:47","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.jebest.com/","B01","S323"
"2005-02-08","07:36:24","error","222.95.35.200","File does not exist","/var/www/html/image-1505434-10361657, referer: http://www.tlask.com","B01","S323"
"2005-02-08","07:41:14","error","222.95.35.200","File does not exist","/var/www/html/p.t, referer: http://www.besteach.com/","B01","S323"
"2005-02-08","07:52:02","error","222.95.35.200","File does not exist","/var/www/html/b.t, referer: http://www.jebest.com/","B01","S323"
"2005-02-08","09:11:36","error","193.162.16.5","Directory index forbidden by rule","/var/www/html/","B02","S50"
"2005-02-08","09:15:34","error","222.95.35.200","File does not exist","/var/www/html/www.awltovhc.com, referer: http://world-of-tour.net","B01","S323"
"2005-02-08","10:24:30","error","222.95.35.200","File does not exist","/var/www/html/image-1505434-10361657, referer: http://www.tlask.com","B01","S323"
"2005-02-08","10:54:09","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.cashtop.net","B01","S323"
"2005-02-08","11:09:03","error","61.173.183.226","Directory index forbidden by rule","/var/www/html/","B02","S395"
"2005-02-08","11:31:32","error","222.95.35.200","File does not exist","/var/www/html/code","B01","S323"
"2005-02-08","11:55:58","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.jebest.com/","B01","S323"
"2005-02-08","12:05:48","error","222.95.35.200","File does not exist","/var/www/html/www.awltovhc.com, referer: http://world-of-tour.net","B01","S323"
"2005-02-08","12:09:18","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.besteach.com/","B01","S323"
"2005-02-08","12:28:53","error","219.96.232.58","Directory index forbidden by rule","/var/www/html/","B02","S255"
"2005-02-08","12:42:31","error","218.18.34.21","Directory index forbidden by rule","/var/www/html/","B02","S188"
"2005-02-08","12:50:57","error","172.140.206.239","File does not exist","/var/www/html/default.ida","B01","S33"
"2005-02-08","12:51:41","error","222.95.35.200","File does not exist","/var/www/html/b.t, referer: http://www.jebest.com/","B01","S323"
"2005-02-08","13:01:03","error","222.95.35.200","File does not exist","/var/www/html/www.awltovhc.com, referer: http://world-of-tour.net","B01","S323"
"2005-02-08","13:01:47","error","222.95.35.200","File does not exist","/var/www/html/tmpad, referer: http://www.tlask.com/","B01","S323"
"2005-02-08","13:06:41","error","222.95.35.200","File does not exist","/var/www/html/b.t, referer: Http://www.bbxiong.com","B01","S323"
