Date~,Time~,Logging_device~,Logging_Daemon,PID~,QID~,From,To,Size~,Class,nrcpts,Protocol,Daemon,msgid~,relay,Ruleset,arg1,Ctladdr@,delay@,xdelay@,mailer,pri~,reject@,dsn@,stat@,label_event_type~,label_IPpair_ID~
"2005-02-02","08:57:09","combo","sendmail",1895,"j1299nfC001895","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:20","00:00:20","relay",30056,"-","2.0.0","Sent (j1299nOx001898 Message accepted for delivery)","F02","@"
"2005-02-02","08:57:09","combo","sendmail",1906,"j1299nOx001898","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31792,"-","2.0.0","Sent","F01","@"
"2005-02-02","09:07:54","combo","sendmail",2133,"j129KfVw002133","root","-",36030,"0","1","-","-","<200502020920.j129KfVw002133@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-02","09:08:15","combo","sendmail",2135,"j129KsOx002135","<root@combo.honeypotbox.com>","-",36324,"0","1","ESMTP","MTA","<200502020920.j129KfVw002133@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-02","09:08:15","combo","sendmail",2133,"j129KfVw002133","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:34","00:00:21","relay",30241,"-","2.0.0","Sent (j129KsOx002135 Message accepted for delivery)","F02","@"
"2005-02-02","09:08:16","combo","sendmail",2136,"j129KsOx002135","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",66561,"-","2.0.0","Sent","F01","@"
"2005-02-03","08:49:03","combo","sendmail",4370,"j139232D004370","root","-",902,"0","1","-","-","<200502030902.j139232D004370@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-03","08:49:23","combo","sendmail",4373,"j13923Ox004373","<root@combo.honeypotbox.com>","-",1214,"0","1","ESMTP","MTA","<200502030902.j139232D004370@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-03","08:49:23","combo","sendmail",4370,"j139232D004370","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:20","00:00:20","relay",30056,"-","2.0.0","Sent (j13923Ox004373 Message accepted for delivery)","F02","@"
"2005-02-03","08:49:24","combo","sendmail",4374,"j13923Ox004373","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",31456,"-","2.0.0","Sent","F01","@"
"2005-02-03","09:00:25","combo","sendmail",4583,"j139DDeX004583","root","-",36030,"0","1","-","-","<200502030913.j139DDeX004583@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-03","09:00:46","combo","sendmail",4585,"j139DQOx004585","<root@combo.honeypotbox.com>","-",36324,"0","1","ESMTP","MTA","<200502030913.j139DDeX004583@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-03","09:00:46","combo","sendmail",4583,"j139DDeX004583","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:32","00:00:21","relay",30241,"-","2.0.0","Sent (j139DQOx004585 Message accepted for delivery)","F02","@"
"2005-02-03","09:00:47","combo","sendmail",4586,"j139DQOx004585","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",66561,"-","2.0.0","Sent","F01","@"
"2005-02-04","08:50:24","combo","sendmail",6819,"j1493OeI006819","root","-",847,"0","1","-","-","<200502040903.j1493OeI006819@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-04","08:50:44","combo","sendmail",6822,"j1493OOx006822","<root@combo.honeypotbox.com>","-",1159,"0","1","ESMTP","MTA","<200502040903.j1493OeI006819@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-04","08:50:44","combo","sendmail",6819,"j1493OeI006819","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:20","00:00:20","relay",30056,"-","2.0.0","Sent (j1493OOx006822 Message accepted for delivery)","F02","@"
"2005-02-04","08:50:45","combo","sendmail",6823,"j1493OOx006822","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",31401,"-","2.0.0","Sent","F01","@"
"2005-02-04","09:01:31","combo","sendmail",7032,"j149EIFk007032","root","-",36030,"0","1","-","-","<200502040914.j149EIFk007032@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-04","09:01:52","combo","sendmail",7034,"j149EWOx007034","<root@combo.honeypotbox.com>","-",36324,"0","1","ESMTP","MTA","<200502040914.j149EIFk007032@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-04","09:01:52","combo","sendmail",7032,"j149EIFk007032","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:33","00:00:21","relay",30241,"-","2.0.0","Sent (j149EWOx007034 Message accepted for delivery)","F02","@"
"2005-02-04","09:01:53","combo","sendmail",7035,"j149EWOx007034","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",66561,"-","2.0.0","Sent","F01","@"
"2005-02-05","08:57:12","combo","sendmail",9420,"j159ACcI009420","root","-",1496,"0","1","-","-","<200502050910.j159ACcI009420@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-05","08:57:29","combo","sendmail",9423,"j159ACOx009423","<root@combo.honeypotbox.com>","-",1808,"0","1","ESMTP","MTA","<200502050910.j159ACcI009420@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-05","08:57:29","combo","sendmail",9420,"j159ACcI009420","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:17","00:00:17","relay",30056,"-","2.0.0","Sent (j159ACOx009423 Message accepted for delivery)","F02","@"
"2005-02-05","08:57:29","combo","sendmail",9424,"j159ACOx009423","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",32050,"-","2.0.0","Sent","F01","@"
"2005-02-05","09:08:51","combo","sendmail",9643,"j159Ler1009643","root","-",36030,"0","1","-","-","<200502050921.j159Ler1009643@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-05","09:09:13","combo","sendmail",9645,"j159LqOx009645","<root@combo.honeypotbox.com>","-",36324,"0","1","ESMTP","MTA","<200502050921.j159Ler1009643@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-05","09:09:13","combo","sendmail",9643,"j159Ler1009643","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:33","00:00:22","relay",30241,"-","2.0.0","Sent (j159LqOx009645 Message accepted for delivery)","F02","@"
"2005-02-05","09:09:13","combo","sendmail",9646,"j159LqOx009645","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",66561,"-","2.0.0","Sent","F01","@"
"2005-02-06","08:50:40","combo","sendmail",11913,"j1693eot011913","root","-",1013,"0","1","-","-","<200502060903.j1693eot011913@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-06","08:51:00","combo","sendmail",11916,"j1693eOx011916","<root@combo.honeypotbox.com>","-",1325,"0","1","ESMTP","MTA","<200502060903.j1693eot011913@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-06","08:51:00","combo","sendmail",11913,"j1693eot011913","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:20","00:00:20","relay",30056,"-","2.0.0","Sent (j1693eOx011916 Message accepted for delivery)","F02","@"
"2005-02-06","08:51:01","combo","sendmail",11917,"j1693eOx011916","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",31567,"-","2.0.0","Sent","F01","@"
"2005-02-06","09:02:37","combo","sendmail",12200,"j169FOWo012200","root","-",36439,"0","1","-","-","<200502060915.j169FOWo012200@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-06","09:02:58","combo","sendmail",12202,"j169FbOx012202","<root@combo.honeypotbox.com>","-",36733,"0","1","ESMTP","MTA","<200502060915.j169FOWo012200@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-06","09:02:58","combo","sendmail",12200,"j169FOWo012200","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:34","00:00:21","relay",30241,"-","2.0.0","Sent (j169FbOx012202 Message accepted for delivery)","F02","@"
"2005-02-06","09:02:58","combo","sendmail",12203,"j169FbOx012202","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",66970,"-","2.0.0","Sent","F01","@"
"2005-02-06","17:47:21","combo","sendmail",27381,"j16I0LOx027381","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27380,"j16I0LOx027380","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27378,"j16I0LOx027378","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27382,"j16I0LOx027382","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27388,"j16I0LOx027388","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27377,"j16I0LOx027377","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27383,"j16I0LOx027383","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27386,"j16I0LOx027386","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27379,"j16I0LOx027379","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27390,"j16I0LOx027390","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27391,"j16I0LOx027391","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27405,"j16I0LOx027405","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27392,"j16I0LOx027392","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27387,"j16I0LOx027387","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27393,"j16I0LOx027393","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27394,"j16I0LOx027394","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27395,"j16I0LOx027395","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27402,"j16I0LOx027402","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27384,"j16I0LOx027384","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27389,"j16I0LOx027389","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27385,"j16I0LOx027385","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:21","combo","sendmail",27404,"j16I0LOx027404","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-06","17:47:29","combo","sendmail",27376,"j16I0COx027376","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","lost input channel from [222.101.92.72] to MTA after mail","F04","@"
"2005-02-06","17:47:29","combo","sendmail",27376,"j16I0COx027376","<ymwskuds@daum.net>","-",0,"0","0","SMTP","MTA","-","[222.101.92.72]","-","-","-","-","-","-",0,"-","-","-","F06","@"
"2005-02-07","08:49:02","combo","sendmail",28896,"j17922uY028896","root","-",857,"0","1","-","-","<200502070902.j17922uY028896@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-07","08:49:23","combo","sendmail",28899,"j17923Ox028899","<root@combo.honeypotbox.com>","-",1169,"0","1","ESMTP","MTA","<200502070902.j17922uY028896@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-07","08:49:23","combo","sendmail",28896,"j17922uY028896","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:21","00:00:21","relay",30056,"-","2.0.0","Sent (j17923Ox028899 Message accepted for delivery)","F02","@"
"2005-02-07","08:49:24","combo","sendmail",28900,"j17923Ox028899","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",31411,"-","2.0.0","Sent","F01","@"
"2005-02-07","08:59:54","combo","sendmail",29109,"j179ChT7029109","root","-",36439,"0","1","-","-","<200502070912.j179ChT7029109@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-07","09:00:16","combo","sendmail",29111,"j179CtOx029111","<root@combo.honeypotbox.com>","-",36733,"0","1","ESMTP","MTA","<200502070912.j179ChT7029109@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-07","09:00:16","combo","sendmail",29109,"j179ChT7029109","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:33","00:00:21","relay",30241,"-","2.0.0","Sent (j179CtOx029111 Message accepted for delivery)","F02","@"
"2005-02-07","09:00:16","combo","sendmail",29112,"j179CtOx029111","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",66970,"-","2.0.0","Sent","F01","@"
"2005-02-08","08:49:03","combo","sendmail",31277,"j18923ux031277","root","-",626,"0","1","-","-","<200502080902.j18923ux031277@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-08","08:49:23","combo","sendmail",31280,"j18923Ox031280","<root@combo.honeypotbox.com>","-",938,"0","1","ESMTP","MTA","<200502080902.j18923ux031277@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-08","08:49:23","combo","sendmail",31277,"j18923ux031277","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:20","00:00:20","relay",30056,"-","2.0.0","Sent (j18923Ox031280 Message accepted for delivery)","F02","@"
"2005-02-08","08:49:24","combo","sendmail",31281,"j18923Ox031280","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",31180,"-","2.0.0","Sent","F01","@"
"2005-02-08","08:59:46","combo","sendmail",31490,"j189CXEC031490","root","-",36459,"0","1","-","-","<200502080912.j189CXEC031490@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-08","09:00:07","combo","sendmail",31492,"j189CkOx031492","<root@combo.honeypotbox.com>","-",36753,"0","1","ESMTP","MTA","<200502080912.j189CXEC031490@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-08","09:00:07","combo","sendmail",31490,"j189CXEC031490","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:33","00:00:21","relay",30241,"-","2.0.0","Sent (j189CkOx031492 Message accepted for delivery)","F02","@"
"2005-02-08","09:00:08","combo","sendmail",31493,"j189CkOx031492","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",66990,"-","2.0.0","Sent","F01","@"
"2005-02-08","16:55:38","combo","sendmail",32165,"j18H8cOx032165","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32166,"j18H8cOx032166","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32168,"j18H8cOx032168","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32169,"j18H8cOx032169","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32171,"j18H8cOx032171","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32170,"j18H8cOx032170","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32173,"j18H8cOx032173","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32174,"j18H8cOx032174","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-08","16:55:38","combo","sendmail",32176,"j18H8cOx032176","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.48.102.139] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
